Equipment,Substation Name,POF,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
41186614,TEMBLOR,0.014364557873760272,12,D,TXFR,,,,,left_only
41194272,LAGUNITAS,0.014283444159525859,12,D,TXFR,,,,,left_only
41194274,LAGUNITAS,0.014283444159525859,12,D,TXFR,,,,,left_only
41194273,LAGUNITAS,0.014283444159525859,12,D,TXFR,,,,,left_only
41186608,TEMBLOR,0.016873000353876805,12,D,TXFR,,,,,left_only
41186611,TEMBLOR,0.014615472037169161,12,D,TXFR,,,,,left_only
41186612,TEMBLOR,0.015944405690602535,12,D,TXFR,,,,,left_only
46040104,ROCKLIN,0.014474960748470662,12,D,TXFR,,,,,left_only
41180092,PHILO,0.014319875513957636,12,D,TXFR,TXFR,2025-01-10,22,JIT,both
41173740,CEDAR CREEK,0.014319875513957636,12,D,TXFR,,,,,left_only
41173739,CEDAR CREEK,0.014474960748470662,12,D,TXFR,,,,,left_only
41173738,CEDAR CREEK,0.014474960748470662,12,D,TXFR,,,,,left_only
41173737,CEDAR CREEK,0.014417585273448668,12,D,TXFR,,,,,left_only
41217335,MIDDLE RIVER,0.014166826470732726,11,D,TXFR,,,,,left_only
41360041,MAGUNDEN,0.05,23,D,TXFR,,,,,left_only
41218545,WYANDOTTE,0.018006491001876516,13,D,TXFR,,,,,left_only
41203501,CAMP EVERS,0.015403739421917946,13,D,TXFR,,,,,left_only
41204608,CALIFORNIA AVE,0.02336573247000363,13,D,TXFR,,,,,left_only
41234312,CALIFORNIA AVE,0.02207729770214809,13,D,TXFR,,,,,left_only
41234271,HIGHWAY,0.015235619260508133,13,D,TXFR,,,,,left_only
41364676,DEEPWATER,0.02,13,D,TXFR,,,,,left_only
41201740,LINCOLN,0.014739276163196835,13,D,TXFR,,,,,left_only
41211277,CANAL,0.05,23,D,TXFR,,,,,left_only
41217328,HAMMER,0.014840008115930817,13,D,TXFR,,,,,left_only
41176882,OLIVEHURST,0.02,13,D,TXFR,,,,,left_only
41373021,MENDOTA,0.05,23,D,TXFR,,,,,left_only
41219031,MARYSVILLE,0.017068669286655267,13,D,TXFR,,,,,left_only
41343865,SCHINDLER,0.016070951411389055,13,D,TXFR,,,,,left_only
41187330,FITCH MOUNTAIN,0.015600904106584374,13,D,TXFR,,,,,left_only
41336763,CAYUCOS,0.014649318905883784,13,D,TXFR,,,,,left_only
41235172,NORIEGA,0.05,23,D,TXFR,,,,,left_only
41219100,FAIRMOUNT,0.05,23,D,TXFR,,,,,left_only
41219012,CONCORD,0.014339623975218322,13,D,TXFR,,,,,left_only
41304027,BARRETT,0.014,13,D,TXFR,,,,,left_only
41219011,CONCORD,0.014437078852941241,13,D,TXFR,,,,,left_only
41015886,ACTON,0.014500852089775055,13,D,TXFR,,,,,left_only
41191659,GLENWOOD,0.015235619260508133,13,D,TXFR,,,,,left_only
41180110,CLAYTON,0.04,23,D,TXFR,,,,,left_only
41336504,CAYUCOS,0.03,13,D,TXFR,,,,,left_only
41215839,TWISSELMAN,0.05,23,D,TXFR,,,,,left_only
41176896,SAUSALITO,0.02,13,D,TXFR,,,,,left_only
41176893,SAUSALITO,0.014516831869780929,13,D,TXFR,,,,,left_only
41220659,CHICO A,0.11,33,D,TXFR,,,,,left_only
41220658,CHICO A,0.03,13,D,TXFR,,,,,left_only
41220657,CHICO A,0.016110504633632682,13,D,TXFR,,,,,left_only
41202575,MIDDLETOWN,0.03,12,D,TXFR,,,,,left_only
41202576,MIDDLETOWN,0.014399113739873378,12,D,TXFR,,,,,left_only
41202577,MIDDLETOWN,0.014305782244375901,12,D,TXFR,,,,,left_only
41202574,MIDDLETOWN,0.02,12,D,TXFR,,,,,left_only
41220120,LOS MOLINOS,0.014759854937749905,12,D,TXFR,,,,,left_only
41223557,LOS MOLINOS,0.05,22,D,TXFR,,,,,left_only
41219127,LOS MOLINOS,0.014759854937749905,12,D,TXFR,,,,,left_only
41219106,LOS MOLINOS,0.014979162666615293,12,D,TXFR,,,,,left_only
41197151,AUBURN,0.03,12,D,TXFR,,,,,left_only
41194268,SAND CREEK,0.014399113739873378,12,D,TXFR,,,,,left_only
41194271,SAND CREEK,0.014270974615362078,12,D,TXFR,,,,,left_only
41194270,SAND CREEK,0.014516831869780929,12,D,TXFR,,,,,left_only
41194269,SAND CREEK,0.014079483313198716,12,D,TXFR,,,,,left_only
41201442,SUMMIT,0.014079483313198716,12,D,TXFR,,,,,left_only
41201440,SUMMIT,0.03,12,D,TXFR,,,,,left_only
41201441,SUMMIT,0.03,12,D,TXFR,,,,,left_only
41201017,SUMMIT,0.014182493504081416,12,D,TXFR,,,,,left_only
41220656,ARVIN,0.018060720987148886,12,D,TXFR,,,,,left_only
41220654,ARVIN,0.017554945224933102,12,D,TXFR,,,,,left_only
41220653,ARVIN,0.014305782244375901,12,D,TXFR,,,,,left_only
41220655,ARVIN,0.018060720987148886,12,D,TXFR,,,,,left_only
41217334,MIDDLE RIVER,0.014979162666615293,11,D,TXFR,,,,,left_only
41217332,MIDDLE RIVER,0.07,21,D,TXFR,,,,,left_only
41217333,MIDDLE RIVER,0.05,21,D,TXFR,,,,,left_only
41223545,MCCALL,0.017324932175738487,14,D,TXFR,,,,,left_only
41235910,SANTA ROSA A,0.015969177674852498,14,D,TXFR,,,,,left_only
41224359,KERN PP DIST,0.018980310604423314,13,D,TXFR,,,,,left_only
41332593,KIRKER,0.014,13,D,TXFR,,,,,left_only
41218148,NOTRE DAME,0.08406817719464751,23,D,TXFR,,,,,left_only
41361681,COARSEGOLD,0.016556155177929518,13,D,TXFR,,,,,left_only
41335712,LEMOORE,0.014,13,D,TXFR,,,,,left_only
41365036,PEORIA,0.015969177674852498,13,D,TXFR,,,,,left_only
41324948,REDWOOD CITY,0.01533636962128013,13,D,TXFR,,,,,left_only
41360116,WEEDPATCH,0.016556155177929518,13,D,TXFR,,,,,left_only
41359871,RED BLUFF,0.015969177674852498,13,D,TXFR,,,,,left_only
41366375,MENLO,0.015969177674852498,13,D,TXFR,,,,,left_only
41223552,DAIRYLAND,0.015969177674852498,13,D,TXFR,,,,,left_only
41218480,HARTLEY,0.015969177674852498,13,D,TXFR,,,,,left_only
41236357,LIVE OAK,0.015176682974001649,13,D,TXFR,,,,,left_only
41236355,TRES VIAS,0.015176682974001649,13,D,TXFR,,,,,left_only
41332471,SANTA NELLA,0.01552352185590645,13,D,TXFR,,,,,left_only
41236343,JACINTO,0.01503368503309575,13,D,TXFR,,,,,left_only
41223547,EL PECO,0.7,53,D,TXFR,,,,,left_only
42623760,ARBUCKLE,0.01779694270611179,13,D,TXFR,,,,,left_only
41328319,TWISSELMAN,0.016556155177929518,13,D,TXFR,,,,,left_only
41339150,ELK,0.05,22,D,TXFR,,,,,left_only
41339155,ELK,0.02,12,D,TXFR,,,,,left_only
41339149,ELK,0.05,22,D,TXFR,,,,,left_only
41339151,ELK,0.05,22,D,TXFR,,,,,left_only
42703368,STROUD,0.05,21,D,TXFR,,,,,left_only
42703367,STROUD,0.015365134333137872,11,D,TXFR,,,,,left_only
42703365,STROUD,0.015365134333137872,11,D,TXFR,,,,,left_only
41374121,PIKE CITY,0.01410125686678193,11,D,TXFR,,,,,left_only
41374118,PIKE CITY,0.05,21,D,TXFR,,,,,left_only
41374119,PIKE CITY,0.09000000000000001,21,D,TXFR,,,,,left_only
41374120,PIKE CITY,0.07,21,D,TXFR,,,,,left_only
42710823,SAN FRAN H (MARTIN),0.03,14,D,TXFR,,,,,left_only
41335661,BARTON,0.016124666902652973,14,D,TXFR,,,,,left_only
42549662,NARROWS,0.0369532670946397,24,D,TXFR,,,,,left_only
41238635,MONROE,0.015446598217755977,14,D,TXFR,,,,,left_only
41238380,NORTH DUBLIN,0.015269352268468433,14,D,TXFR,,,,,left_only
41339026,LOS OSITOS,0.04,23,D,TXFR,,,,,left_only
41370339,ATWATER,0.05,23,D,TXFR,,,,,left_only
41372989,PETALUMA C,0.018699712087691805,13,D,TXFR,,,,,left_only
41326380,PLEASANT GROVE,0.7,53,D,TXFR,,,,,left_only
42688520,RENFRO,0.02,13,D,TXFR,,,,,left_only
41370409,SHINGLE SPRINGS,0.014982424891130051,13,D,TXFR,,,,,left_only
41327381,DIAMOND SPRINGS,0.05,23,D,TXFR,,,,,left_only
41331566,CLARKSVILLE,0.05,23,D,TXFR,,,,,left_only
41366058,WOODLAND,0.015640992163409802,13,D,TXFR,,,,,left_only
42596489,HIGGINS,0.05,23,D,TXFR,,,,,left_only
42737489,WEBER,0.014982424891130051,13,D,TXFR,,,,,left_only
42625948,WESTPARK,0.05,23,D,TXFR,,,,,left_only
41368005,WAHTOKE,0.023587848815395412,13,D,TXFR,,,,,left_only
41347482,SAN FRAN L,0.014233774267850427,13,D,TXFR,,,,,left_only
41326841,SAN FRAN G,0.014454438028133725,13,D,TXFR,,,,,left_only
41326843,SAN FRAN G,0.03,13,D,TXFR,,,,,left_only
41364776,SAN MIGUEL,0.05,23,D,TXFR,,,,,left_only
42622738,DIXON,0.01586817211080179,13,D,TXFR,,,,,left_only
42618093,LAMONT,0.05,23,D,TXFR,,,,,left_only
41365571,CORRAL,0.05,23,D,TXFR,,,,,left_only
41341946,FIREBAUGH,0.01642239970888808,13,D,TXFR,,,,,left_only
41362825,KERMAN,0.018105803054890846,13,D,TXFR,,,,,left_only
42596359,WHEATLAND,0.014982424891130051,13,D,TXFR,,,,,left_only
41360628,PRUNEDALE,0.05,23,D,TXFR,,,,,left_only
41340842,NORIEGA,0.014308341813670383,13,D,TXFR,,,,,left_only
41347481,SAN FRAN L,0.014159674482304456,13,D,TXFR,,,,,left_only
41373389,LAS PULGAS,0.014454438028133725,13,D,TXFR,,,,,left_only
41372421,LAS PULGAS,0.014454438028133725,13,D,TXFR,,,,,left_only
41365578,JACOBS CORNER,0.05,23,D,TXFR,,,,,left_only
41346332,ANTLER,0.014186674976720309,12,D,TXFR,,,,,left_only
41346329,ANTLER,0.014886748090449967,12,D,TXFR,,,,,left_only
41346331,ANTLER,0.014779995233679791,12,D,TXFR,,,,,left_only
41346330,ANTLER,0.014886748090449967,12,D,TXFR,,,,,left_only
41327965,RISING RIVER,0.014277646791425295,12,D,TXFR,,,,,left_only
41327968,RISING RIVER,0.014110254850458552,12,D,TXFR,,,,,left_only
41327964,RISING RIVER,0.014246075632800217,12,D,TXFR,,,,,left_only
41327966,RISING RIVER,0.01431635059813501,12,D,TXFR,,,,,left_only
42570160,LARKIN,0.02,14,D,TXFR,,,,,left_only
42624453,PANAMA,0.01906988523664545,14,D,TXFR,,,,,left_only
42567816,DEL MAR,0.015553641353273284,14,D,TXFR,,,,,left_only
41364872,PENRYN,0.015370130214388524,14,D,TXFR,,,,,left_only
42677463,STAGG,0.05,24,D,TXFR,,,,,left_only
42553632,SAN FRAN H (MARTIN),0.05234710895852178,24,D,TXFR,,,,,left_only
42683919,BRENTWOOD,0.014431298037052552,14,D,TXFR,,,,,left_only
42666805,OAKLAND J,0.4083072768287276,44,D,TXFR,,,,,left_only
42690938,BRENTWOOD,0.014558672737077491,14,D,TXFR,,,,,left_only
42568092,BAY MEADOWS,0.05,24,D,TXFR,,,,,left_only
42563278,MT. EDEN,0.030831316576826792,14,D,TXFR,,,,,left_only
42549364,GRANT,0.016970393370759108,14,D,TXFR,,,,,left_only
42615185,SAN RAMON,0.015553641353273284,14,D,TXFR,,,,,left_only
42704626,LAKEWOOD,0.03,14,D,TXFR,,,,,left_only
42568508,STONE,0.05,24,D,TXFR,,,,,left_only
42596870,NORTH TOWER,0.3,43,D,TXFR,,,,,left_only
41368058,AIRWAYS,0.018423996895339443,13,D,TXFR,,,,,left_only
42561948,MERCED,0.03,13,D,TXFR,,,,,left_only
42553767,MANCHESTER,0.03,13,D,TXFR,,,,,left_only
42553773,MANCHESTER,0.02,13,D,TXFR,,,,,left_only
42568878,PINEDALE,0.015767928364434358,13,D,TXFR,,,,,left_only
42632793,TEVIS,0.02,13,D,TXFR,,,,,left_only
42553765,MANCHESTER,0.02,13,D,TXFR,,,,,left_only
41015146,WILLOW PASS,0.08123566935593947,23,D,TXFR,,,,,left_only
41367440,LAMMERS,0.03,13,D,TXFR,,,,,left_only
42604373,MALAGA,0.01660602302255621,13,D,TXFR,,,,,left_only
42615561,MCDONALD-MCDONALDISLAND,0.0146467338243561,13,D,TXFR,,,,,left_only
42612077,LOS ALTOS,0.014931374262765881,13,D,TXFR,,,,,left_only
42747145,SAN BENITO,0.015202685343799588,13,D,TXFR,,,,,left_only
42641898,DINUBA,0.04,23,D,TXFR,,,,,left_only
42560401,HARRIS,0.05,23,D,TXFR,,,,,left_only
42560907,MONTE RIO,0.014635746642215558,13,D,TXFR,,,,,left_only
41351277,BUENA VISTA,0.016289929021652695,13,D,TXFR,,,,,left_only
42579730,LUCERNE,0.014931374262765881,13,D,TXFR,,,,,left_only
42838668,SMYRNA,0.01660602302255621,13,D,TXFR,,,,,left_only
42566495,WILLIAMS,0.02,13,D,TXFR,,,,,left_only
42594840,CHICO A,0.02,13,D,TXFR,,,,,left_only
42569331,GARBERVILLE,0.014574332395857002,12,D,TXFR,,,,,left_only
42569332,GARBERVILLE,0.014104716794291186,12,D,TXFR,,,,,left_only
42569328,GARBERVILLE,0.01465330855665309,12,D,TXFR,,,,,left_only
42569330,GARBERVILLE,0.014574332395857002,12,D,TXFR,,,,,left_only
42684651,KESWICK,0.014233646162303167,12,D,TXFR,,,,,left_only
42684647,KESWICK,0.014574332395857002,12,D,TXFR,,,,,left_only
42684648,KESWICK,0.01465330855665309,12,D,TXFR,,,,,left_only
42684649,KESWICK,0.014739748265178402,12,D,TXFR,,,,,left_only
42645233,MISSION,0.02,14,D,TXFR,,,,,left_only
42614669,PLUMAS,0.03,14,D,TXFR,,,,,left_only
42618108,STOCKDALE,0.05,24,D,TXFR,,,,,left_only
42675958,VIEJO,0.3,44,D,TXFR,,,,,left_only
42716327,SAN LEANDRO U,0.05,24,D,TXFR,,,,,left_only
42696106,BELMONT,0.05,24,D,TXFR,,,,,left_only
42610600,LARKIN,0.031141477339234405,14,D,TXFR,,,,,left_only
42625950,MISSION,0.05,24,D,TXFR,,,,,left_only
42604409,HICKS,0.014777182834454825,14,D,TXFR,,,,,left_only
43686523,ROSSMOOR,0.05,23,D,TXFR,,,,,left_only
42746592,OAKLAND C,0.014186645124153721,13,D,TXFR,,,,,left_only
42566712,SUISUN,0.01679635806013211,13,D,TXFR,,,,,left_only
42633401,SAN FRAN H (MARTIN),0.014,13,D,TXFR,,,,,left_only
42624367,RIVERBANK,0.016158729585242896,13,D,TXFR,,,,,left_only
42635138,SANTA MARIA,0.014,13,D,TXFR,,,,,left_only
42645664,PUEBLO,0.05,23,D,TXFR,,,,,left_only
42613708,NAPA,0.015466873265718722,13,D,TXFR,,,,,left_only
42619249,VIERRA,0.03,13,D,TXFR,,,,,left_only
42747618,MORRO BAY,0.015895597885655744,13,D,TXFR,,,,,left_only
42748561,BELMONT,0.014777182834454825,13,D,TXFR,,,,,left_only
42685139,MONROE,0.01452860731828936,13,D,TXFR,,,,,left_only
42683933,IMHOFF,0.01468286188245138,13,D,TXFR,,,,,left_only
42630299,STOCKTON A,0.05,23,D,TXFR,,,,,left_only
42667727,CHOWCHILLA,0.05,23,D,TXFR,,,,,left_only
42630945,WEST FRESNO,0.015136366840353242,13,D,TXFR,,,,,left_only
42683501,FRANKLIN,0.014880532210343718,13,D,TXFR,,,,,left_only
44248335,OAKLAND C,0.05,23,D,TXFR,,,,,left_only
42607124,SAN FRAN H (MARTIN),0.014,13,D,TXFR,,,,,left_only
42607285,CLAY,0.015136366840353242,13,D,TXFR,,,,,left_only
42637242,GRAND ISLAND,0.03,13,D,TXFR,,,,,left_only
42625281,ALMADEN,0.03,13,D,TXFR,,,,,left_only
42676400,PASO ROBLES,0.015136366840353242,13,D,TXFR,,,,,left_only
42617458,CALIFORNIA AVE,0.015466873265718722,13,D,TXFR,,,,,left_only
42595708,PLACER,0.015466873265718722,13,D,TXFR,,,,,left_only
42605851,PLAINFIELD,0.014880532210343718,13,D,TXFR,,,,,left_only
42709532,LERDO,0.01679635806013211,13,D,TXFR,,,,,left_only
42622514,PASO ROBLES,0.02,13,D,TXFR,,,,,left_only
42703300,WOODSIDE,0.01468286188245138,13,D,TXFR,,,,,left_only
43688193,TRACY,0.03,13,D,TXFR,,,,,left_only
42623784,NEWMAN,0.02,13,D,TXFR,,,,,left_only
42567958,CAMDEN,0.01763595494009851,13,D,TXFR,,,,,left_only
42707332,VICTOR,0.01446424146365959,13,D,TXFR,,,,,left_only
43591409,REDWOOD CITY,0.014210186149224336,13,D,TXFR,,,,,left_only
42677541,TULUCAY,0.014356400374437384,13,D,TXFR,,,,,left_only
42603252,DESCHUTES,0.02,13,D,TXFR,,,,,left_only
42595909,PASO ROBLES,0.05,23,D,TXFR,,,,,left_only
42716314,SRI,0.014777182834454825,13,D,TXFR,,,,,left_only
42618435,CHEROKEE,0.01763595494009851,13,D,TXFR,,,,,left_only
42570393,CUYAMA,0.05,23,D,TXFR,,,,,left_only
42673455,COPUS,0.015895597885655744,13,D,TXFR,,,,,left_only
42599536,VOLTA #1 PH,0.02,12,D,TXFR,,,,,left_only
42599533,VOLTA #1 PH,0.014478891031630131,12,D,TXFR,,,,,left_only
42599534,VOLTA #1 PH,0.23169314248911976,42,D,TXFR,,,,,left_only
42599535,VOLTA #1 PH,0.16472534821427193,32,D,TXFR,,,,,left_only
42598773,PIT #5 PH,0.014478891031630131,11,D,TXFR,,,,,left_only
42598771,PIT #5 PH,0.014478891031630131,11,D,TXFR,,,,,left_only
42598774,PIT #5 PH,0.02,11,D,TXFR,,,,,left_only
42598772,PIT #5 PH,0.014478891031630131,11,D,TXFR,,,,,left_only
42712528,MCKEE,0.06439028700347704,24,D,TXFR,,,,,left_only
42672830,SAN FRAN A (POTRERO PP),0.014643888185894264,14,D,TXFR,,,,,left_only
42703622,CASSIDY,0.014829897800829876,14,D,TXFR,,,,,left_only
42686979,CASTRO VALLEY,0.05,24,D,TXFR,,,,,left_only
42669196,OAKLAND J,0.03,14,D,TXFR,,,,,left_only
42696058,STOCKDALE,0.05,24,D,TXFR,,,,,left_only
42676884,BARTON,0.05,24,D,TXFR,,,,,left_only
42770667,DALY CITY,0.03,14,D,TXFR,,,,,left_only
42737592,PEABODY,0.03,14,D,TXFR,,,,,left_only
42684671,FIGARDEN,0.014643888185894264,14,D,TXFR,,,,,left_only
42715002,DALY CITY,0.05,24,D,TXFR,,,,,left_only
42688079,SAN LEANDRO U,0.05,24,D,TXFR,,,,,left_only
42696015,EDENVALE,0.05,24,D,TXFR,,,,,left_only
42747632,OCEANO,0.05,24,D,TXFR,,,,,left_only
43177341,SWIFT,0.03,14,D,TXFR,,,,,left_only
42731662,CLAYTON,0.05,23,D,TXFR,,,,,left_only
42625034,SAN FRAN P(HUNTERS POINT),0.03,13,D,TXFR,,,,,left_only
42741564,EDENVALE,0.03,13,D,TXFR,,,,,left_only
42627025,AIRWAYS,0.05,23,D,TXFR,,,,,left_only
42628192,GATES,0.05038249881342533,23,D,TXFR,,,,,left_only
42626752,EIGHT MILE,0.03,13,D,TXFR,,,,,left_only
42690514,SONOMA A,0.03,13,D,TXFR,,,,,left_only
42623631,PLEASANT GROVE,0.015380683642043291,13,D,TXFR,,,,,left_only
44445135,TRACY,0.03,13,D,TXFR,,,,,left_only
42695860,CURTIS,0.11704378525870682,33,D,TXFR,,,,,left_only
42705786,LINCOLN,0.014829897800829876,13,D,TXFR,,,,,left_only
42687386,7TH STANDARD,0.017886845002657716,13,D,TXFR,,,,,left_only
42672334,ATWATER,0.7012319277860999,53,D,TXFR,,,,,left_only
42671266,ALMADEN,0.015380683642043291,13,D,TXFR,,,,,left_only
42683687,SOLEDAD,0.03,13,D,TXFR,,,,,left_only
43198909,POSO MOUNTAIN,0.05,23,D,TXFR,,,,,left_only
42677353,LAWRENCE,0.053419211750795115,23,D,TXFR,,,,,left_only
42731152,EAST GRAND,0.051382958817513584,23,D,TXFR,,,,,left_only
42626963,CORCORAN,0.015218549307480332,13,D,TXFR,,,,,left_only
42626026,OAKHURST,0.014567212365103442,13,D,TXFR,,,,,left_only
42630916,TUPMAN,0.014943653716509627,13,D,TXFR,,,,,left_only
43600957,SCHINDLER,0.0549563015524053,23,D,TXFR,,,,,left_only
42635749,CHARCA,0.015070394763882522,13,D,TXFR,,,,,left_only
41353660,OAKLAND J,0.05,23,D,TXFR,,,,,left_only
42676890,CARUTHERS,0.014943653716509627,13,D,TXFR,,,,,left_only
42706752,TULARE LAKE,0.015782520660820344,13,D,TXFR,,,,,left_only
42634475,LIVERMORE,0.014498616545325546,13,D,TXFR,,,,,left_only
42685631,OAKLAND J,0.01438515166358938,13,D,TXFR,,,,,left_only
42624617,WESTLEY,0.03,13,D,TXFR,,,,,left_only
42686889,BOLINAS,0.014261572537544568,13,D,TXFR,,,,,left_only
43687366,TAMARACK,0.01438515166358938,13,D,TXFR,,,,,left_only
42631508,FORESTHILL,0.014451763060387568,12,D,TXFR,,,,,left_only
42631510,FORESTHILL,0.014093648700225885,12,D,TXFR,,,,,left_only
42631507,FORESTHILL,0.014,12,D,TXFR,,,,,left_only
42631509,FORESTHILL,0.014582801301944354,12,D,TXFR,,,,,left_only
42731156,MISSION,0.03,14,D,TXFR,,,,,left_only
42703042,MESA,0.014246023718504646,14,D,TXFR,,,,,left_only
42712315,MISSION,0.01427758067418325,14,D,TXFR,,,,,left_only
42677938,LARKIN,0.02,14,D,TXFR,,,,,left_only
42681801,OAKLAND X,0.09654096531166718,23,D,TXFR,,,,,left_only
42675629,BRITTON,0.03,13,D,TXFR,,,,,left_only
42673632,SUISUN,0.03,13,D,TXFR,,,,,left_only
42683683,STONE,0.02,13,D,TXFR,,,,,left_only
42683077,LONETREE,0.05515255769899481,23,D,TXFR,,,,,left_only
42665516,DELEVAN,0.014779470105791195,13,D,TXFR,,,,,left_only
42665484,DELEVAN,0.05,23,D,TXFR,,,,,left_only
42739648,LAS GALLINAS A,0.02,13,D,TXFR,,,,,left_only
42681886,WOLFE,0.11190836176647799,33,D,TXFR,,,,,left_only
42696026,ARCATA,0.05,23,D,TXFR,,,,,left_only
42688728,ARCATA,0.02,13,D,TXFR,,,,,left_only
42683565,BURNS,0.0154717053500225,13,D,TXFR,,,,,left_only
42690927,HIGHLANDS,0.015143430554399508,13,D,TXFR,,,,,left_only
42692028,BAIR,0.01427758067418325,13,D,TXFR,,,,,left_only
42711369,CAROLANDS,0.05,23,D,TXFR,,,,,left_only
42734515,BELMONT,0.05,23,D,TXFR,,,,,left_only
42677863,BUENA VISTA,0.02,13,D,TXFR,,,,,left_only
42705328,HENRIETTA,0.014688309977214332,13,D,TXFR,,,,,left_only
42729853,KONOCTI,0.014886068508923588,13,D,TXFR,,,,,left_only
42671373,HERDLYN,0.01427758067418325,13,D,TXFR,,,,,left_only
42682155,STONE CORRAL,0.015295068257870607,13,D,TXFR,,,,,left_only
42693736,ZAMORA,0.014362145093551198,13,D,TXFR,,,,,left_only
42690503,BAYWOOD,0.01427758067418325,13,D,TXFR,,,,,left_only
42708932,MCKITTRICK,0.05,21,D,TXFR,,,,,left_only
42708929,MCKITTRICK,0.014547703735569822,11,D,TXFR,,,,,left_only
42708931,MCKITTRICK,0.014481750242083851,11,D,TXFR,,,,,left_only
42708930,MCKITTRICK,0.014547703735569822,11,D,TXFR,,,,,left_only
42745063,FORT ORD,0.05,24,D,TXFR,,,,,left_only
42729076,NEWARK,0.01493948197771604,14,D,TXFR,,,,,left_only
42731766,CASTRO VALLEY,0.01493948197771604,14,D,TXFR,,,,,left_only
42757659,CONTRA COSTA,0.0811848181917818,24,D,TXFR,,,,,left_only
42731774,TASSAJARA,0.02,14,D,TXFR,,,,,left_only
43176981,CONTRA COSTA,0.01433918280990085,14,D,TXFR,,,,,left_only
42748048,OAKLAND X,0.03,14,D,TXFR,,,,,left_only
42733575,MERCED,0.03,14,D,TXFR,,,,,left_only
42703423,VACA DIXON,0.03,13,D,TXFR,,,,,left_only
42761242,MOSHER,0.014644114417578461,13,D,TXFR,,,,,left_only
42735237,HIGHWAY,0.014438858126140342,13,D,TXFR,,,,,left_only
42730460,COTTONWOOD,0.01433918280990085,13,D,TXFR,,,,,left_only
42753613,EAST GRAND,0.01601216104211855,13,D,TXFR,,,,,left_only
42731617,SAN PABLO,0.03,13,D,TXFR,,,,,left_only
42731572,WYANDOTTE,0.01493948197771604,13,D,TXFR,,,,,left_only
43593565,WEST FRESNO,0.05084321347929065,23,D,TXFR,,,,,left_only
42742282,LIVINGSTON,0.0148287494247168,13,D,TXFR,,,,,left_only
42728604,LAMONT,0.015068755736687213,13,D,TXFR,,,,,left_only
42704616,LOCKEFORD,0.014644114417578461,13,D,TXFR,,,,,left_only
42737061,KERN OIL,0.05,23,D,TXFR,,,,,left_only
42732327,PIT #3 PH,0.03,13,D,TXFR,,,,,left_only
42728548,HORSESHOE,0.014499063621045924,13,D,TXFR,,,,,left_only
42740993,HALF MOON BAY,0.014230495320275415,13,D,TXFR,,,,,left_only
42708547,HAMMER,0.05,23,D,TXFR,,,,,left_only
42709431,MADERA,0.015210022922843828,13,D,TXFR,,,,,left_only
42707935,GLENN,0.01433918280990085,13,D,TXFR,,,,,left_only
42705784,LINCOLN,0.01433918280990085,13,D,TXFR,,,,,left_only
43686975,BOWLES,0.014566313173295346,13,D,TXFR,,,,,left_only
43146752,FORT BRAGG A,0.10643693350234182,33,D,TXFR,,,,,left_only
42743427,BELMONT,0.014135800637136105,13,D,TXFR,,,,,left_only
42708685,CARUTHERS,0.03,13,D,TXFR,,,,,left_only
44437798,CRESSEY,0.014644114417578461,13,D,TXFR,,,,,left_only
43189126,ORTIGA,0.014385594532264692,13,D,TXFR,,,,,left_only
42732322,PIT #3 PH,0.03,13,D,TXFR,,,,,left_only
42726353,PUTAH CREEK,0.015068755736687213,13,D,TXFR,,,,,left_only
42710034,WILLOW CREEK,0.014236446006033446,12,D,TXFR,,,,,left_only
42710035,WILLOW CREEK,0.01410852392065471,12,D,TXFR,,,,,left_only
42710032,WILLOW CREEK,0.01427062355434374,12,D,TXFR,,,,,left_only
42710033,WILLOW CREEK,0.05,22,D,TXFR,,,,,left_only
43686972,WILKINS SLOUGH,0.014184061378734507,12,D,TXFR,,,,,left_only
43686970,WILKINS SLOUGH,0.014184061378734507,12,D,TXFR,,,,,left_only
43686971,WILKINS SLOUGH,0.05,22,D,TXFR,,,,,left_only
43686969,WILKINS SLOUGH,0.014349880383556689,12,D,TXFR,,,,,left_only
43686966,COALINGA #2,0.01624566985330617,12,D,TXFR,,,,,left_only
43686967,COALINGA #2,0.014746142199481347,12,D,TXFR,,,,,left_only
42728587,BRIDGEVILLE,0.01410852392065471,11,D,TXFR,,,,,left_only
43686750,COALINGA #2,0.01508805686530347,11,D,TXFR,,,,,left_only
42728586,BRIDGEVILLE,0.014184061378734507,11,D,TXFR,,,,,left_only
42728584,BRIDGEVILLE,0.01427062355434374,11,D,TXFR,,,,,left_only
42728585,BRIDGEVILLE,0.014236446006033446,11,D,TXFR,,,,,left_only
42759142,MISSION,0.03,14,D,TXFR,,,,,left_only
43147666,SALINAS,0.050618040694742586,24,D,TXFR,,,,,left_only
42741611,LEMOORE,0.014600078590162475,14,D,TXFR,,,,,left_only
42740935,DIXON,0.014409090076069822,14,D,TXFR,,,,,left_only
42744837,EMBARCADERO,0.05,24,D,TXFR,,,,,left_only
43135138,PAUL SWEET,0.05,24,D,TXFR,,,,,left_only
42744388,PEABODY,0.03,14,D,TXFR,,,,,left_only
42835903,OAKLAND D,0.05,24,D,TXFR,,,,,left_only
42757624,OAKLAND X,0.05,24,D,TXFR,,,,,left_only
